,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne
1,aves_aa_4R_001,1410,stettmeister,her Claus von Westhus,claus,westhus,,,['her'],constoffeler,,,141,1,1
2,aves_aa_4R_002,1410,stettmeister,her Wilhelm von Mülnheim,wilhelm,"müllenheim, von",,,['her'],constoffeler,,,141,1,2
3,aves_aa_4R_003,1410,stettmeister,her Wilhelm Clöbelouch,wilhelm,klobelouch,,,['her'],constoffeler,,,141,1,3
4,aves_aa_4R_004,1410,stettmeister,her Hug Völtsche,hug,völtsch,,,['her'],constoffeler,,,141,1,4
5,aves_aa_4R_005,1410,ammeister,her Michel Melbrü der ammeister,michel,melbrühe,,,"['her', 'ammeister']",echevinat,,,141,1,5
6,aves_aa_4R_006,1410,conseiller_des_constaffel,her Thoman von Endingen,thoman,"endingen, von",,,['her'],constoffeler,,,141,1,6
7,aves_aa_4R_007,1410,conseiller_des_constaffel,her Reimbolt Lappe,reimbolt,lapp,,,['her'],constoffeler,,,141,1,7
8,aves_aa_4R_008,1410,conseiller_des_constaffel,her Claus Schultheiss,claus,schultheiss,,,['her'],constoffeler,,,141,1,8
9,aves_aa_4R_009,1410,conseiller_des_constaffel,her Lütoltz Hanns von Mülnheim,johanns-lütholt,"müllenheim, von",,,['her'],constoffeler,,,141,1,9
10,aves_aa_4R_10,1410,conseiller_des_constaffel,her Adam Löselin,adam,löselin,,,['her'],constoffeler,,,141,1,10
11,aves_aa_4R_11,1410,conseiller_des_constaffel,her Reimbolt Wetzel,reimbolt,wetzel,,,['her'],constoffeler,,,141,1,11
12,aves_aa_4R_12,1410,conseiller_des_constaffel,Claus Friderich,claus,friedrich,,,,constoffeler,,,141,1,12
13,aves_aa_4R_13,1410,conseiller_des_constaffel,Otteman von Mülnheim,ottemann,"müllenheim, von",,,,constoffeler,,,141,1,13
14,aves_aa_4R_14,1410,conseiller_des_constaffel,her Johanns Bock,johanns,bock,,,['her'],constoffeler,,,141,1,14
15,aves_aa_4R_15,1410,conseiller_des_constaffel,her Claus Merswin,claus,merswin,,,['her'],constoffeler,,,141,1,15
16,aves_aa_4R_16,1410,conseiller_des_constaffel,Götze von Heiligenstein,götze,"heiligenstein, von",,,,constoffeler,,,141,1,16
17,aves_aa_4R_17,1410,conseiller_des_constaffel,Claus Gnipping,claus,gnipping,,,,constoffeler,,,141,1,17
18,aves_aa_4R_18,1410,conseiller_des_constaffel,Fridrich von Epffich,friedrich,"epfig, von",,,,constoffeler,,,141,1,18
19,aves_aa_4R_19,1410,conseiller_des_constaffel,Conrat züm Rüst,konrat,,"rust, zum",,,constoffeler,,,141,1,19
20,aves_aa_4R_20,1410,conseiller_des_constaffel,Ülrich Bock der jung,ulrich,bock,,der junge,,constoffeler,,,141,1,20
21,aves_aa_4R_21,1410,conseiller_des_constaffel,Hanns Pfettesheim,johanns,pfettisheim,,,,constoffeler,,,141,1,21
