,id,anneeMagistrature,magistrature,occurence,prenom,nom,surnom,genName,titres_roles,corps civique,corporation,poele,page,colonne,ligne
1,aves_aa_4R_001,1499,stettmeister,her Wilhelm Böckelin ritter,wilhelm,böckel,,,"['her', 'ritter']",constoffeler,,,220,2,1
2,aves_aa_4R_002,1499,stettmeister,her Friderich Bock ritter,friedrich,bock,,,"['her', 'ritter']",constoffeler,,,220,2,2
3,aves_aa_4R_003,1499,stettmeister,her Ott Sturm ritter,ottemann,sturm,,,"['her', 'ritter']",constoffeler,,,220,2,3
4,aves_aa_4R_004,1499,stettmeister,her Jörge Berer,jerge,berer,,,['her'],constoffeler,,,220,2,4
5,aves_aa_4R_005,1499,ammeister,her Obreht Armbroster der                      ammeister,obrecht,armbruster,,,"['her', 'ammeister']",echevinat,,,220,2,5
6,aves_aa_4R_006,1499,conseiller_des_constaffel,her Caspar von Urendorff ritter,caspar,"urendorf, von",,,"['her', 'ritter']",constoffeler,,,220,2,6
7,aves_aa_4R_007,1499,conseiller_des_constaffel,her Wendeling zùm Trùbel ritter,wendeling,"trübel, zum",,,"['her', 'ritter']",constoffeler,,,220,2,7
8,aves_aa_4R_008,1499,conseiller_des_constaffel,her Ludwig Böcklin ritter,ludwig,böckel,,,"['her', 'ritter']",constoffeler,,,220,2,8
9,aves_aa_4R_009,1499,conseiller_des_constaffel,Walther von Mùlnheim,walther,"müllenheim, von",,,,constoffeler,,,220,2,9
10,aves_aa_4R_10,1499,conseiller_des_constaffel,Diebolt von Mùlnheim,diebolt,"müllenheim, von",,,,constoffeler,,,220,2,10
11,aves_aa_4R_11,1499,conseiller_des_constaffel,Jörge Zorn von Bͦuͦlach,jerge,zorn,"bülach, von",,,constoffeler,,,220,2,11
12,aves_aa_4R_12,1499,conseiller_des_bateliers,Peter Arge,peter,arge,,,,echevinat,corporation_des_bateliers,,220,2,12
13,aves_aa_4R_13,1499,conseiller_des_marchands,Jacob Müge,jacob,müge,,,,echevinat,corporation_des_marchands,,220,2,13
14,aves_aa_4R_14,1499,conseiller_des_bouchers,her Jacob Wysebach altammeister,jacob,wisebach,,,"['her', 'altammeister']",echevinat,corporation_des_bouchers,,220,2,14
15,aves_aa_4R_15,1499,conseiller_des_cabaretiers,Bartholomeus Barpfennig,bartholomeus,barpfennig,,,,echevinat,corporation_des_cabaretiers,,220,2,15
16,aves_aa_4R_16,1499,conseiller_des_drapiers,Diebolt Wingersheim,diebolt,wingersheim,,,,echevinat,corporation_des_drapiers,,220,2,16
17,aves_aa_4R_17,1499,conseiller_des_marchands_de_grains,Florentz Rummeler,florentz,rummeler,,,,echevinat,corporation_des_marchands_de_grains,,220,2,17
18,aves_aa_4R_18,1499,conseiller_des_sauniers,Jörge Riff,jerge,riffe,,,,echevinat,corporation_des_sauniers,,220,2,18
19,aves_aa_4R_19,1499,conseiller_des_orfevres,Conrat Lowe,konrat,löwe,,,,echevinat,corporation_des_orfevres,,220,2,20
20,aves_aa_4R_20,1499,conseiller_des_boulangers,Hans Waldener,johanns,waldener,,,,echevinat,corporation_des_boulangers,,220,2,21
21,aves_aa_4R_21,1499,conseiller_des_pelletiers,Heinrich Schott,heinrich,schott,,,,echevinat,corporation_des_pelletiers,,220,2,22
22,aves_aa_4R_22,1499,conseiller_des_tonneliers,Hans Conrat,johanns,konrat,,,,echevinat,corporation_des_tonneliers,,220,2,23
23,aves_aa_4R_23,1499,conseiller_des_tanneurs,Claus Krügk,claus,krug,,,,echevinat,corporation_des_tanneurs,,220,2,24
24,aves_aa_4R_24,1499,conseiller_des_gourmets_et_courtiers,Lecius Meiger,lexius,meiger,,,,echevinat,corporation_des_gourmets_et_courtiers,,220,2,26
25,aves_aa_4R_25,1499,conseiller_des_tailleurs,Hans Franck,johanns,frank,,,,echevinat,corporation_des_tailleurs,,220,2,27
26,aves_aa_4R_26,1499,conseiller_des_forgerons,Hans von Druhtersheim,johanns,"trüchtersheim, von",,,,echevinat,corporation_des_forgerons,,220,2,28
27,aves_aa_4R_27,1499,conseiller_des_cordonniers,Martin Schultheiss genant Win und                            Brot,martin,schultheiss,,,,echevinat,corporation_des_cordonniers,,220,2,29
28,aves_aa_4R_28,1499,conseiller_des_pêcheurs,Hans Rùser,johanns,russer,,,,echevinat,corporation_des_pêcheurs,,220,2,31
29,aves_aa_4R_29,1499,conseiller_des_charrons,Marx Rebestock,marx,rebestock,,,,echevinat,corporation_des_charrons,,220,2,33
30,aves_aa_4R_30,1499,conseiller_des_jardiniers,Hans Bilger,johanns,bilger,,,,echevinat,corporation_des_jardiniers,,220,2,34
31,aves_aa_4R_31,1499,conseiller_des_maçons,Veltin Mynner,veltin,minner,,,,echevinat,corporation_des_maçons,,220,2,35
